시도코드,시도,시군구코드,시군구,읍면동코드,읍면동, 시점 ,총인구,20-39세 여성인구,65세 이상 인구,지방소멸위험지수,지방소멸위험분류
30,대전광역시,30200, 유성구,3020052000,  진잠동,202302,"24,648 ","2,625 ","4,104 ",0.640 ,3
27,대구광역시,27290, 달서구,2729062400,  상인1동,202302,"34,805 ","3,661 ","5,722 ",0.640 ,3
27,대구광역시,27710, 달성군,2771025400,  논공읍공단출장소,202302,"12,567 ","1,165 ","1,820 ",0.640 ,3
41,경기도,41287, 일산서구,4128752000,  일산2동,202302,"18,721 ","2,199 ","3,432 ",0.641 ,3
41,경기도,41360, 남양주시,4136025300,  진접읍,202302,"95,879 ","9,911 ","15,444 ",0.642 ,3
41,경기도,41113, 권선구,4111354000,  세류3동,202302,"18,292 ","2,262 ","3,524 ",0.642 ,3
41,경기도,41650, 포천시,4165025000,  소흘읍,202302,"44,173 ","4,663 ","7,263 ",0.642 ,3
41,경기도,41131, 수정구,4113156100,  태평4동,202302,"12,704 ","1,554 ","2,417 ",0.643 ,3
28,인천광역시,28177, 미추홀구,2817758000,  학익1동,202302,"30,191 ","3,268 ","5,076 ",0.644 ,3
44,충청남도,44210, 서산시,4421054000,  수석동,202302,"16,087 ","1,627 ","2,526 ",0.644 ,3
42,강원도,42110, 춘천시,4211039000,  동내면,202302,"16,846 ","1,972 ","3,061 ",0.644 ,3
41,경기도,41210, 광명시,4121063300,  하안3동,202302,"19,400 ","2,458 ","3,813 ",0.645 ,3
42,강원도,42110, 춘천시,4211031000,  동면,202302,"19,353 ","1,943 ","3,013 ",0.645 ,3
11,서울특별시,11290, 성북구,1129063000,  정릉제2동,202302,"22,675 ","3,018 ","4,679 ",0.645 ,3
11,서울특별시,11710, 송파구,1171068000,  잠실3동,202302,"34,041 ","3,955 ","6,131 ",0.645 ,3
46,전라남도,46150, 순천시,4615063500,  도사동,202302,"17,919 ","1,905 ","2,953 ",0.645 ,3
50,제주특별자치도,50110, 제주시,5011062000,  봉개동,202302,"5,237 ",610 ,945 ,0.646 ,3
31,울산광역시,31110, 중구,3111063000,  병영2동,202302,"19,918 ","2,001 ","3,099 ",0.646 ,3
11,서울특별시,11170, 용산구,1117070000,  보광동,202302,"12,692 ","1,716 ","2,657 ",0.646 ,3
41,경기도,41463, 기흥구,4146359000,  보정동,202302,"35,649 ","3,869 ","5,990 ",0.646 ,3
48,경상남도,48270, 밀양시,4827052000,  내이동,202302,"17,289 ","1,968 ","3,043 ",0.647 ,3
26,부산광역시,26350, 해운대구,2635052000,  우제2동,202302,"30,213 ","3,384 ","5,231 ",0.647 ,3
28,인천광역시,28200, 남동구,2820053000,  간석1동,202302,"17,617 ","2,267 ","3,503 ",0.647 ,3
41,경기도,41131, 수정구,4113155000,  태평2동,202302,"14,906 ","1,946 ","3,006 ",0.647 ,3
27,대구광역시,27200, 남구,2720061000,  대명6동,202302,"11,379 ","1,543 ","2,383 ",0.648 ,3
48,경상남도,48170, 진주시,4817041000,  금산면,202302,"20,434 ","2,049 ","3,164 ",0.648 ,3
11,서울특별시,11290, 성북구,1129071500,  월곡제1동,202302,"25,955 ","3,205 ","4,947 ",0.648 ,3
11,서울특별시,11560, 영등포구,1156066000,  신길제4동,202302,"12,335 ","1,588 ","2,451 ",0.648 ,3
41,경기도,41463, 기흥구,4146354000,  기흥동,202302,"21,437 ","2,404 ","3,709 ",0.648 ,3
41,경기도,41480, 파주시,4148025000,  문산읍,202302,"47,572 ","5,330 ","8,222 ",0.648 ,3
50,제주특별자치도,50130, 서귀포시,5013059000,  대륜동,202302,"15,567 ","1,744 ","2,689 ",0.649 ,3
42,강원도,42110, 춘천시,4211063000,  효자2동,202302,"11,939 ","1,791 ","2,761 ",0.649 ,3
31,울산광역시,31140, 남구,3114058500,  삼호동,202302,"19,879 ","2,210 ","3,404 ",0.649 ,3
46,전라남도,46130, 여수시,4613031000,  소라면,202302,"22,073 ","2,360 ","3,635 ",0.649 ,3
11,서울특별시,11380, 은평구,1138052000,  불광제1동,202302,"37,871 ","5,212 ","8,025 ",0.649 ,3
41,경기도,41173, 동안구,4117363000,  갈산동,202302,"10,766 ","1,121 ","1,726 ",0.649 ,3
26,부산광역시,26290, 남구,2629051000,  대연제1동,202302,"15,873 ","2,389 ","3,678 ",0.650 ,3
27,대구광역시,27110, 중구,2711051700,  동인동,202302,"8,194 ","1,255 ","1,932 ",0.650 ,3
41,경기도,41150, 의정부시,4115056700,  신곡1동,202302,"40,500 ","4,729 ","7,278 ",0.650 ,3
41,경기도,41190, 부천시,4119074600,  대산동,202302,"78,446 ","9,765 ","15,020 ",0.650 ,3
41,경기도,41281, 덕양구,4128165600,  행신4동,202302,"20,262 ","2,271 ","3,486 ",0.651 ,3
29,광주광역시,29140, 서구,2914065000,  농성1동,202302,"11,402 ","1,705 ","2,616 ",0.652 ,3
31,울산광역시,31140, 남구,3114064000,  선암동,202302,"13,935 ","1,517 ","2,326 ",0.652 ,3
41,경기도,41190, 부천시,4119075000,  소사본동,202302,"55,015 ","6,928 ","10,622 ",0.652 ,3
28,인천광역시,28185, 연수구,2818576100,  연수1동,202302,"18,233 ","1,976 ","3,029 ",0.652 ,3
48,경상남도,48127, 마산회원구,4812725000,  내서읍,202302,"62,079 ","6,017 ","9,222 ",0.652 ,3
31,울산광역시,31200, 북구,3120059000,  염포동,202302,"10,300 ","1,064 ","1,630 ",0.653 ,3
11,서울특별시,11560, 영등포구,1156051500,  영등포본동,202302,"20,941 ","2,797 ","4,282 ",0.653 ,3
48,경상남도,48127, 마산회원구,4812757000,  양덕2동,202302,"30,628 ","3,123 ","4,778 ",0.654 ,3
43,충청북도,43112, 서원구,4311254000,  모충동,202302,"17,428 ","2,331 ","3,565 ",0.654 ,3
11,서울특별시,11260, 중랑구,1126052000,  면목제2동,202302,"23,839 ","3,161 ","4,828 ",0.655 ,3
45,전라북도,45113, 덕진구,4511361200,  우아2동,202302,"14,215 ","1,634 ","2,495 ",0.655 ,3
11,서울특별시,11380, 은평구,1138056000,  구산동,202302,"31,776 ","4,203 ","6,413 ",0.655 ,3
11,서울특별시,11290, 성북구,1129058000,  돈암제1동,202302,"14,404 ","1,976 ","3,015 ",0.655 ,3
11,서울특별시,11140, 중구,1114066500,  동화동,202302,"10,033 ","1,286 ","1,960 ",0.656 ,3
26,부산광역시,26290, 남구,2629055000,  대연제5동,202302,"16,807 ","2,412 ","3,667 ",0.658 ,3
29,광주광역시,29170, 북구,2917060100,  운암1동,202302,"18,806 ","2,131 ","3,239 ",0.658 ,3
28,인천광역시,28200, 남동구,2820057000,  만수2동,202302,"23,576 ","2,658 ","4,039 ",0.658 ,3
11,서울특별시,11290, 성북구,1129064000,  정릉제3동,202302,"15,142 ","2,240 ","3,399 ",0.659 ,3
45,전라북도,45140, 익산시,4514062000,  송학동,202302,"9,038 ",982 ,"1,489 ",0.660 ,3
48,경상남도,48250, 김해시,4825059000,  삼안동,202302,"31,577 ","3,429 ","5,199 ",0.660 ,3
42,강원도,42150, 강릉시,4215064500,  성덕동,202302,"28,148 ","3,019 ","4,576 ",0.660 ,3
41,경기도,41190, 부천시,4119080000,  성곡동,202302,"79,756 ","9,480 ","14,359 ",0.660 ,3
41,경기도,41133, 중원구,4113357000,  상대원1동,202302,"24,850 ","3,005 ","4,551 ",0.660 ,3
45,전라북도,45140, 익산시,4514064600,  영등1동,202302,"22,212 ","2,419 ","3,663 ",0.660 ,3
28,인천광역시,28245, 계양구,2824562200,  작전2동,202302,"18,976 ","2,351 ","3,558 ",0.661 ,3
41,경기도,41461, 처인구,4146125900,  남사읍,202302,"23,813 ","2,559 ","3,868 ",0.662 ,3
11,서울특별시,11410, 서대문구,1141052000,  천연동,202302,"16,734 ","2,171 ","3,274 ",0.663 ,3
27,대구광역시,27260, 수성구,2726056100,  만촌3동,202302,"19,609 ","1,541 ","2,323 ",0.663 ,3
31,울산광역시,31170, 동구,3117053000,  화정동,202302,"18,995 ","1,993 ","3,004 ",0.663 ,3
11,서울특별시,11545, 금천구,1154562000,  독산제2동,202302,"18,176 ","2,437 ","3,670 ",0.664 ,3
11,서울특별시,11530, 구로구,1153074000,  개봉제1동,202302,"33,321 ","4,482 ","6,747 ",0.664 ,3
41,경기도,41610, 광주시,4161052000,  송정동,202302,"21,565 ","2,405 ","3,618 ",0.665 ,3
28,인천광역시,28245, 계양구,2824561200,  계산2동,202302,"15,290 ","1,973 ","2,967 ",0.665 ,3
11,서울특별시,11650, 서초구,1165057000,  반포2동,202302,"15,638 ","1,405 ","2,111 ",0.666 ,3
11,서울특별시,11260, 중랑구,1126061000,  중화제2동,202302,"24,371 ","3,469 ","5,209 ",0.666 ,3
11,서울특별시,11740, 강동구,1174051500,  강일동,202302,"32,900 ","3,920 ","5,883 ",0.666 ,3
31,울산광역시,31710, 울주군,3171026200,  청량읍,202302,"18,812 ","2,135 ","3,203 ",0.667 ,3
28,인천광역시,28200, 남동구,2820055000,  간석3동,202302,"26,620 ","3,351 ","5,025 ",0.667 ,3
41,경기도,41360, 남양주시,4136026200,  오남읍,202302,"52,463 ","5,566 ","8,345 ",0.667 ,3
41,경기도,41250, 동두천시,4125056600,  송내동,202302,"25,199 ","2,904 ","4,344 ",0.669 ,3
26,부산광역시,26530, 사상구,2653068000,  엄궁동,202302,"25,172 ","2,607 ","3,898 ",0.669 ,3
27,대구광역시,27110, 중구,2711068000,  대봉1동,202302,"7,844 ","1,063 ","1,587 ",0.670 ,3
27,대구광역시,27260, 수성구,2726061000,  중동,202302,"12,585 ","1,552 ","2,316 ",0.670 ,3
48,경상남도,48310, 거제시,4831055000,  옥포1동,202302,"6,856 ",659 ,983 ,0.670 ,3
11,서울특별시,11560, 영등포구,1156065000,  신길제3동,202302,"16,322 ","2,184 ","3,256 ",0.671 ,3
31,울산광역시,31170, 동구,3117051000,  방어동,202302,"39,521 ","3,843 ","5,727 ",0.671 ,3
41,경기도,41281, 덕양구,4128161000,  능곡동,202302,"17,130 ","2,016 ","3,002 ",0.672 ,3
41,경기도,41131, 수정구,4113159000,  단대동,202302,"15,076 ","1,933 ","2,877 ",0.672 ,3
50,제주특별자치도,50110, 제주시,5011053000,  이도1동,202302,"7,679 ","1,000 ","1,488 ",0.672 ,3
29,광주광역시,29140, 서구,2914079000,  화정4동,202302,"19,189 ","2,296 ","3,415 ",0.672 ,3
50,제주특별자치도,50110, 제주시,5011069000,  도두동,202302,"3,279 ",347 ,516 ,0.672 ,3
46,전라남도,46110, 목포시,4611074500,  용해동,202302,"16,648 ","1,734 ","2,578 ",0.673 ,3
41,경기도,41450, 하남시,4145052000,  신장1동,202302,"6,733 ",895 ,"1,330 ",0.673 ,3
41,경기도,41450, 하남시,4145056000,  덕풍3동,202302,"25,253 ","2,990 ","4,441 ",0.673 ,3
11,서울특별시,11260, 중랑구,1126057000,  면목제7동,202302,"21,514 ","3,036 ","4,509 ",0.673 ,3
48,경상남도,48330, 양산시,4833052000,  삼성동,202302,"21,154 ","2,199 ","3,265 ",0.674 ,3
28,인천광역시,28177, 미추홀구,2817760000,  도화1동,202302,"21,941 ","2,866 ","4,254 ",0.674 ,3
11,서울특별시,11530, 구로구,1153059500,  가리봉동,202302,"8,954 ","1,325 ","1,965 ",0.674 ,3
11,서울특별시,11380, 은평구,1138055100,  갈현제1동,202302,"15,587 ","2,204 ","3,267 ",0.675 ,3
48,경상남도,48121, 의창구,4812154000,  봉림동,202302,"29,913 ","3,599 ","5,333 ",0.675 ,3
50,제주특별자치도,50130, 서귀포시,5013057000,  동홍동,202302,"23,465 ","2,447 ","3,625 ",0.675 ,3
42,강원도,42150, 강릉시,4215060000,  내곡동,202302,"16,540 ","1,939 ","2,867 ",0.676 ,3
27,대구광역시,27230, 북구,2723073500,  태전2동,202302,"23,883 ","2,785 ","4,117 ",0.676 ,3
41,경기도,41220, 평택시,4122025600,  포승읍,202302,"24,370 ","2,240 ","3,310 ",0.677 ,3
11,서울특별시,11110, 종로구,1111069000,  창신제3동,202302,"6,459 ",859 ,"1,269 ",0.677 ,3
11,서울특별시,11500, 강서구,1150064000,  방화제2동,202302,"23,042 ","3,435 ","5,068 ",0.678 ,3
47,경상북도,47170, 안동시,4717065000,  옥동,202302,"20,942 ","2,264 ","3,340 ",0.678 ,3
28,인천광역시,28177, 미추홀구,2817766000,  주안5동,202302,"20,433 ","2,705 ","3,989 ",0.678 ,3
11,서울특별시,11500, 강서구,1150057000,  화곡제4동,202302,"20,135 ","2,761 ","4,069 ",0.679 ,3
28,인천광역시,28237, 부평구,2823752000,  부평2동,202302,"14,845 ","1,925 ","2,832 ",0.680 ,3
11,서울특별시,11710, 송파구,1171071000,  잠실6동,202302,"16,571 ","2,063 ","3,035 ",0.680 ,3
26,부산광역시,26230, 부산진구,2623064000,  부암제1동,202302,"23,218 ","2,988 ","4,393 ",0.680 ,3
41,경기도,41310, 구리시,4131058000,  수택2동,202302,"25,036 ","3,163 ","4,646 ",0.681 ,3
11,서울특별시,11410, 서대문구,1141071000,  북가좌제1동,202302,"17,703 ","2,133 ","3,133 ",0.681 ,3
26,부산광역시,26290, 남구,2629056000,  대연제6동,202302,"14,871 ","1,677 ","2,462 ",0.681 ,3
48,경상남도,48330, 양산시,4833051500,  양주동,202302,"31,944 ","3,362 ","4,934 ",0.681 ,3
11,서울특별시,11320, 도봉구,1132068100,  쌍문제4동,202302,"18,308 ","2,262 ","3,318 ",0.682 ,3
11,서울특별시,11170, 용산구,1117063000,  이촌제1동,202302,"25,022 ","2,942 ","4,311 ",0.682 ,3
41,경기도,41500, 이천시,4150051000,  창전동,202302,"16,567 ","2,053 ","3,007 ",0.683 ,3
11,서울특별시,11470, 양천구,1147063000,  신정2동,202302,"18,901 ","1,878 ","2,750 ",0.683 ,3
26,부산광역시,26320, 북구,2632054200,  화명제2동,202302,"17,485 ","2,126 ","3,113 ",0.683 ,3
41,경기도,41570, 김포시,4157054000,  사우동,202302,"21,855 ","2,554 ","3,736 ",0.684 ,3
11,서울특별시,11680, 강남구,1168061000,  대치2동,202302,"36,957 ","3,688 ","5,390 ",0.684 ,3
41,경기도,41150, 의정부시,4115058000,  자금동,202302,"26,434 ","3,278 ","4,790 ",0.684 ,3
50,제주특별자치도,50130, 서귀포시,5013061000,  중문동,202302,"12,293 ","1,456 ","2,126 ",0.685 ,3
28,인천광역시,28245, 계양구,2824560200,  효성2동,202302,"28,255 ","3,168 ","4,614 ",0.687 ,3
11,서울특별시,11260, 중랑구,1126063000,  묵제2동,202302,"18,385 ","2,600 ","3,783 ",0.687 ,3
27,대구광역시,27260, 수성구,2726068000,  고산2동,202302,"27,844 ","3,068 ","4,460 ",0.688 ,3
27,대구광역시,27290, 달서구,2729056300,  죽전동,202302,"12,912 ","1,693 ","2,457 ",0.689 ,3
11,서울특별시,11350, 노원구,1135071000,  상계9동,202302,"19,921 ","2,559 ","3,713 ",0.689 ,3
47,경상북도,47290, 경산시,4729025000,  하양읍,202302,"30,329 ","3,659 ","5,307 ",0.689 ,3
41,경기도,41171, 만안구,4117160000,  석수2동,202302,"30,575 ","3,776 ","5,476 ",0.690 ,3
11,서울특별시,11140, 중구,1114064500,  청구동,202302,"13,149 ","1,956 ","2,836 ",0.690 ,3
11,서울특별시,11560, 영등포구,1156054000,  여의동,202302,"32,483 ","4,414 ","6,395 ",0.690 ,3
27,대구광역시,27290, 달서구,2729057700,  이곡2동,202302,"15,788 ","1,825 ","2,643 ",0.691 ,3
26,부산광역시,26260, 동래구,2626059000,  사직제2동,202302,"25,412 ","2,369 ","3,430 ",0.691 ,3
26,부산광역시,26380, 사하구,2638056100,  하단제1동,202302,"21,575 ","2,922 ","4,230 ",0.691 ,3
26,부산광역시,26350, 해운대구,2635055400,  좌제4동,202302,"22,492 ","2,476 ","3,581 ",0.691 ,3
48,경상남도,48121, 의창구,4812153000,  명곡동,202302,"40,447 ","4,398 ","6,355 ",0.692 ,3
29,광주광역시,29170, 북구,2917057000,  임동,202302,"9,149 ","1,327 ","1,916 ",0.693 ,3
41,경기도,41135, 분당구,4113561000,  이매2동,202302,"13,228 ","1,510 ","2,179 ",0.693 ,3
42,강원도,42130, 원주시,4213054200,  명륜2동,202302,"18,779 ","2,292 ","3,304 ",0.694 ,3
44,충청남도,44180, 보령시,4418054500,  대천4동,202302,"17,571 ","1,932 ","2,785 ",0.694 ,3
41,경기도,41173, 동안구,4117355000,  관양1동,202302,"34,455 ","4,497 ","6,482 ",0.694 ,3
11,서울특별시,11545, 금천구,1154567000,  시흥제1동,202302,"32,363 ","4,499 ","6,484 ",0.694 ,3
41,경기도,41290, 과천시,4129055000,  과천동,202302,"8,868 ","1,179 ","1,699 ",0.694 ,3
30,대전광역시,30170, 서구,3017063000,  둔산1동,202302,"16,514 ","1,324 ","1,907 ",0.694 ,3
41,경기도,41463, 기흥구,4146353500,  보라동,202302,"32,933 ","3,592 ","5,172 ",0.695 ,3
48,경상남도,48240, 사천시,4824032000,  사남면,202302,"15,425 ","1,462 ","2,104 ",0.695 ,3
11,서울특별시,11320, 도봉구,1132068000,  쌍문제3동,202302,"16,757 ","2,465 ","3,547 ",0.695 ,3
29,광주광역시,29170, 북구,2917060300,  운암3동,202302,"13,344 ","1,586 ","2,281 ",0.695 ,3
11,서울특별시,11290, 성북구,1129070500,  종암동,202302,"38,129 ","4,878 ","7,015 ",0.695 ,3
26,부산광역시,26470, 연제구,2647066000,  연산제2동,202302,"20,007 ","2,725 ","3,916 ",0.696 ,3
29,광주광역시,29155, 남구,2915570500,  진월동,202302,"28,452 ","3,271 ","4,698 ",0.696 ,3
42,강원도,42110, 춘천시,4211065000,  석사동,202302,"33,868 ","3,865 ","5,548 ",0.697 ,3
28,인천광역시,28200, 남동구,2820058000,  만수3동,202302,"17,189 ","2,013 ","2,889 ",0.697 ,3
41,경기도,41287, 일산서구,4128755000,  주엽1동,202302,"27,113 ","3,355 ","4,813 ",0.697 ,3
48,경상남도,48250, 김해시,4825058000,  활천동,202302,"38,772 ","4,192 ","6,010 ",0.698 ,3
45,전라북도,45130, 군산시,4513070300,  나운3동,202302,"30,951 ","3,173 ","4,545 ",0.698 ,3
29,광주광역시,29170, 북구,2917065700,  문흥2동,202302,"15,177 ","1,983 ","2,837 ",0.699 ,3
43,충청북도,43111, 상당구,4311168000,  금천동,202302,"30,227 ","3,381 ","4,833 ",0.700 ,3
11,서울특별시,11320, 도봉구,1132051200,  창제2동,202302,"28,567 ","3,878 ","5,543 ",0.700 ,3
46,전라남도,46230, 광양시,4623055000,  금호동,202302,"10,856 ","1,032 ","1,474 ",0.700 ,3
11,서울특별시,11710, 송파구,1171053200,  거여2동,202302,"23,671 ","3,043 ","4,345 ",0.700 ,3
11,서울특별시,11260, 중랑구,1126060000,  중화제1동,202302,"19,061 ","2,709 ","3,866 ",0.701 ,3
41,경기도,41111, 장안구,4111159700,  조원1동,202302,"29,172 ","3,607 ","5,147 ",0.701 ,3
41,경기도,41360, 남양주시,4136025700,  화도읍동부출장소,202302,"14,220 ","1,552 ","2,214 ",0.701 ,3
29,광주광역시,29170, 북구,2917055500,  중앙동,202302,"3,941 ",571 ,814 ,0.701 ,3
28,인천광역시,28237, 부평구,2823758200,  산곡4동,202302,"17,085 ","2,088 ","2,975 ",0.702 ,3
29,광주광역시,29110, 동구,2911056000,  계림1동,202302,"10,568 ","1,440 ","2,051 ",0.702 ,3
11,서울특별시,11620, 관악구,1162054500,  청림동,202302,"14,912 ","2,010 ","2,859 ",0.703 ,3
45,전라북도,45710, 완주군,4571033000,  이서면,202302,"14,169 ","1,636 ","2,327 ",0.703 ,3
11,서울특별시,11350, 노원구,1135064000,  상계2동,202302,"19,477 ","2,517 ","3,578 ",0.703 ,3
28,인천광역시,28245, 계양구,2824571000,  계양1동,202302,"20,062 ","2,442 ","3,471 ",0.704 ,3
28,인천광역시,28260, 서구,2826059000,  가좌2동,202302,"19,238 ","2,300 ","3,269 ",0.704 ,3
41,경기도,41220, 평택시,4122056000,  송북동,202302,"21,909 ","2,451 ","3,478 ",0.705 ,3
11,서울특별시,11200, 성동구,1120067000,  성수2가제1동,202302,"15,109 ","2,076 ","2,943 ",0.705 ,3
41,경기도,41190, 부천시,4119060600,  부천동,202302,"87,263 ","11,015 ","15,608 ",0.706 ,3
44,충청남도,44180, 보령시,4418053500,  대천3동,202302,"15,725 ","1,646 ","2,332 ",0.706 ,3
42,강원도,42110, 춘천시,4211052000,  교동,202302,"3,561 ",598 ,847 ,0.706 ,3
31,울산광역시,31710, 울주군,3171025600,  온양읍,202302,"28,236 ","2,840 ","4,022 ",0.706 ,3
41,경기도,41670, 여주시,4167052000,  중앙동,202302,"21,183 ","2,355 ","3,334 ",0.706 ,3
41,경기도,41290, 과천시,4129056000,  문원동,202302,"7,216 ",924 ,"1,308 ",0.706 ,3
29,광주광역시,29155, 남구,2915568000,  백운2동,202302,"6,253 ",941 ,"1,332 ",0.706 ,3
11,서울특별시,11680, 강남구,1168060000,  대치1동,202302,"23,874 ","1,917 ","2,709 ",0.708 ,3
31,울산광역시,31110, 중구,3111060000,  태화동,202302,"32,338 ","3,292 ","4,652 ",0.708 ,3
41,경기도,41430, 의왕시,4143052000,  부곡동,202302,"27,925 ","3,469 ","4,902 ",0.708 ,3
11,서울특별시,11740, 강동구,1174057000,  암사제1동,202302,"34,046 ","4,485 ","6,335 ",0.708 ,3
11,서울특별시,11740, 강동구,1174059000,  암사제3동,202302,"17,478 ","2,021 ","2,854 ",0.708 ,3
27,대구광역시,27110, 중구,2711069000,  대봉2동,202302,"4,723 ",602 ,850 ,0.708 ,3
27,대구광역시,27260, 수성구,2726069000,  고산3동,202302,"32,096 ","3,530 ","4,982 ",0.709 ,3
